ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42001,Adams,42001031401,"Census Tract 314.01, Adams County, Pennsylvania",11.439418086838,4174,219,1809,133,1716,121,571,190,61,56,293,93,298,128,57,38,1429,134,762,95,488,89,101,68,95,55,603,224,7,16,167,54,2,11,85,41,290,118,14.7,4.8,3.6,3.2,17.1,5.3,9.2,3.8,1.4,0.9,34.2,2.8,18.3,2.1,12.4,2.3,5.9,3.9,2.4,1.4,14.4,5.3,0.4,0.9,9.2,3.1,0.1,0.6,5.0,2.4,6.9,2.8,0.4273,0.3592,0.2148,0.6094,0.1002,1.7109,0.2617,0.9751,0.3494,0.3851,0.6079,0.8039,3.1214,0.8396,0.5117,0.5117,0.5117,0.2717,0.8423,0.3599,0.4002,0.9056,2.7797,0.741,8.1237,0.5978,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4176,308,369,45,47,201,160,127,44,7,11,0,11,223,143,0,11,7.9,0.5,1.1,1.1,4.8,3.8,3.0,1.0,0.2,0.3,0.0,0.7,5.3,3.4,0.0,0.7
42,Pennsylvania,PA,42001,Adams,42001031402,"Census Tract 314.02, Adams County, Pennsylvania",21.994183827196,2055,215,1048,119,903,121,85,49,88,52,99,44,44,27,79,61,736,188,265,71,278,79,5,14,0,44,261,161,18,14,65,38,10,15,29,33,0,11,4.2,2.4,9.0,4.7,11.0,4.6,2.6,1.6,3.8,3.0,35.8,7.5,12.9,3.2,13.5,4.0,0.6,1.5,0.0,2.2,12.7,7.7,1.7,1.3,6.2,3.6,1.1,1.7,3.2,3.7,0.0,0.5,0.0601,0.8304,0.0416,0.1182,0.4242,1.4745,0.2038,0.9804,0.0991,0.4659,0.0613,0.0,1.6067,0.1096,0.4704,0.4704,0.4704,0.396,0.7834,0.5882,0.2649,0.0,2.0325,0.4017,5.5841,0.189,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1686,178,308,36,34,109,124,80,89,0,11,0,11,36,37,0,11,8.7,0.9,1.8,1.6,5.3,5.9,3.9,4.3,0.0,1.3,0.0,1.3,1.8,1.8,0.0,1.3
42,Pennsylvania,PA,42001,Adams,42001031501,"Census Tract 315.01, Adams County, Pennsylvania",0.572042545568,3533,317,618,80,590,79,436,192,69,40,185,76,90,59,175,84,212,44,264,145,353,88,34,29,22,43,586,162,93,39,0,11,15,25,47,23,2217,295,32.6,13.1,4.6,2.7,31.4,12.2,9.6,6.4,5.0,2.4,6.0,1.5,7.5,4.0,10.0,2.5,5.8,4.9,0.6,1.2,16.6,4.3,15.0,6.0,0.0,4.3,2.5,4.2,8.0,3.9,62.8,6.2,0.8162,0.4985,0.7526,0.6299,0.5702,3.2674,0.7495,0.0293,0.0337,0.2283,0.5994,0.522,1.4127,0.0658,0.5566,0.5566,0.5566,0.8089,0.0,0.7978,0.5668,0.9894,3.1629,0.8676,8.3996,0.6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5050,196,365,126,62,309,88,85,37,0,11,0,11,66,114,0,11,14.9,2.8,3.6,1.7,8.7,2.5,2.4,1.1,0.0,0.8,0.0,0.8,1.9,3.2,0.0,0.8
42,Pennsylvania,PA,42001,Adams,42001031502,"Census Tract 315.02, Adams County, Pennsylvania",1.087719604564,4151,315,2045,214,1893,206,920,265,134,75,715,202,316,141,245,103,644,128,766,168,697,199,87,60,106,103,1014,318,88,56,23,31,34,35,229,98,396,61,24.5,6.7,5.8,3.2,37.8,9.8,10.9,4.7,5.9,2.4,15.5,3.1,18.5,3.8,16.8,4.8,4.6,3.1,2.7,2.6,24.4,7.4,4.3,2.7,1.1,1.5,1.8,1.8,12.1,4.8,9.5,1.3,0.704,0.6332,0.8649,0.7035,0.6595,3.5651,0.8206,0.3353,0.3693,0.6898,0.4909,0.8195,2.7048,0.6525,0.6785,0.6785,0.6785,0.5434,0.6001,0.7122,0.7016,0.9279,3.4852,0.9414,10.4336,0.8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8923,808,507,122,83,773,299,55,39,0,11,0,11,64,56,0,11,21.5,1.9,2.9,2.0,18.6,7.1,1.3,0.9,0.0,0.7,0.0,0.7,1.5,1.3,0.0,0.7
42,Pennsylvania,PA,42001,Adams,42001031600,"Census Tract 316, Adams County, Pennsylvania",47.681878459997996,7208,328,3138,178,2902,193,335,92,108,60,719,238,362,115,116,58,1314,137,1463,199,935,215,71,42,4,58,402,170,0,21,81,46,5,6,83,58,0,15,4.7,1.3,2.9,1.7,24.8,8.0,6.7,2.2,1.6,0.8,18.2,2.0,20.3,2.6,13.0,2.9,2.4,1.4,0.1,0.9,5.6,2.3,0.0,0.7,2.6,1.5,0.2,0.2,2.9,2.0,0.0,0.2,0.0759,0.2607,0.5516,0.432,0.1257,1.4459,0.1964,0.4959,0.5047,0.4333,0.2274,0.2995,1.9608,0.228,0.24,0.24,0.24,0.0,0.6883,0.3675,0.2369,0.0,1.2927,0.1469,4.9394,0.1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037,570,456,13,17,159,101,0,15,24,26,0,15,204,132,2,3,7.9,0.4,0.2,0.2,2.2,1.4,0.0,0.4,0.3,0.4,0.0,0.4,2.8,1.8,0.0,0.1
42,Pennsylvania,PA,42001,Adams,42001031700,"Census Tract 317, Adams County, Pennsylvania",39.808526630605996,2662,292,1195,99,962,88,631,254,58,33,243,67,230,59,160,87,595,72,582,136,495,89,35,23,17,48,174,94,6,13,77,37,15,15,77,35,55,26,23.7,9.2,4.7,2.7,25.3,6.6,12.1,2.9,6.0,2.9,22.4,3.6,21.9,4.5,18.6,3.5,3.6,2.4,0.7,1.9,6.5,3.5,0.5,1.1,6.4,3.1,1.6,1.6,8.0,3.7,2.1,0.9,0.6931,0.5097,0.5709,0.7513,0.6695,3.1945,0.7313,0.7353,0.6319,0.7741,0.3836,0.551,3.0759,0.8252,0.2778,0.2778,0.2778,0.2834,0.7875,0.6826,0.5668,0.7559,3.0762,0.8411,9.6244,0.8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087,348,428,21,29,107,80,9,14,0,11,0,11,37,33,0,11,13.3,1.5,0.8,1.1,4.0,3.1,0.3,0.5,0.0,1.0,0.0,1.0,1.4,1.2,0.0,1.0
42,Pennsylvania,PA,42003,Allegheny,42003010301,"Census Tract 103.01, Allegheny County, Pennsylvania",0.106815890504,2477,488,0,11,0,11,0,11,0,11,0,22,369,118,0,11,43,31,25,27,0,11,0,15,14,45,1609,242,0,15,0,11,0,15,0,11,2477,488,0.0,-999.0,-999.0,-999.0,0.0,-999.0,18.5,5.3,-999.0,-999.0,1.7,1.2,1.0,1.1,-999.0,-999.0,0.0,-999.0,0.6,1.8,65.0,16.1,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,100.0,0.0,0.0,-999.0,0.0,0.9023,-999.0,-999.0,-999.0,0.0064,0.0082,-999.0,0.0,0.522,-999.0,-999.0,0.8919,0.8919,0.8919,0.0,-999.0,0.0,-999.0,0.9962,-999.0,-999.0,-999.0,-999.0,0,-999,0,1,-999,-999,0,0,-999,0,0,-999,0,0,0,-999,0,-999,1,-999,-999,3190,0,15,1365,224,87,63,0,11,27,23,0,11,124,60,6,13,0.0,-999.0,55.1,5.5,3.5,2.1,0.0,1.1,1.1,1.0,0.0,1.1,5.0,2.1,0.2,0.5
42,Pennsylvania,PA,42003,Allegheny,42003010302,"Census Tract 103.02, Allegheny County, Pennsylvania",0.22419398732,4101,368,493,110,351,121,472,189,153,87,234,114,41,28,150,85,62,38,115,75,299,133,28,35,35,52,1068,206,194,103,0,11,4,12,78,42,3412,295,59.2,15.2,8.2,4.6,66.7,22.9,7.1,3.9,3.7,2.0,1.5,0.9,2.8,1.8,7.4,3.1,8.0,9.6,0.9,1.3,26.0,4.4,39.4,19.0,0.0,5.4,1.1,3.4,22.2,11.9,83.2,10.4,0.971,0.7937,0.9968,0.4683,0.4113,3.6411,0.8359,0.0059,0.0152,0.1016,0.738,0.6049,1.4656,0.0778,0.6964,0.6964,0.6964,0.9596,0.0,0.5882,0.8552,0.9927,3.3957,0.9241,9.1988,0.7565,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,16463,116,273,501,160,163,67,252,97,6,10,0,11,146,54,0,11,16.8,5.0,12.2,3.4,4.0,1.5,6.1,2.3,0.1,0.2,0.0,0.7,3.6,1.3,0.0,0.7
42,Pennsylvania,PA,42003,Allegheny,42003020100,"Census Tract 201, Allegheny County, Pennsylvania",0.551311570882,4654,486,2643,212,2277,223,545,162,95,49,476,132,79,70,166,97,539,155,144,78,453,114,7,16,0,44,1359,315,2371,214,0,11,23,22,826,186,1267,297,15.8,4.4,3.0,1.6,20.9,5.4,2.6,2.2,3.6,2.1,11.6,3.3,3.1,1.6,9.7,2.3,0.3,0.7,0.0,1.0,29.2,6.0,89.7,3.7,0.0,1.0,1.0,1.0,36.3,6.3,27.2,5.7,0.4669,0.2763,0.3924,0.1182,0.3986,1.6524,0.2476,0.16,0.0161,0.2118,0.0492,0.0,0.4371,0.0056,0.7315,0.7315,0.7315,0.9965,0.0,0.5654,0.9367,0.9683,3.4669,0.9358,6.2879,0.2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,93960,192,517,487,174,201,121,555,224,7,12,0,11,109,64,0,11,5.7,0.6,10.5,3.3,4.3,2.7,11.9,4.5,0.2,0.3,0.0,0.6,2.3,1.3,0.0,0.6
42,Pennsylvania,PA,42003,Allegheny,42003020300,"Census Tract 203, Allegheny County, Pennsylvania",0.614238474842,1368,182,1108,169,976,154,144,111,108,119,143,57,3,5,29,30,65,24,36,19,29,26,5,13,0,44,260,97,964,127,0,11,30,23,98,52,18,10,10.5,8.0,8.7,9.0,14.7,5.4,0.2,0.4,2.1,2.2,4.8,1.9,2.6,1.3,2.1,1.9,0.5,1.3,0.0,3.3,19.0,6.6,87.0,17.5,0.0,2.4,3.1,2.3,10.0,5.3,1.3,0.7,0.2811,0.8178,0.1284,0.0132,0.1924,1.4329,0.1932,0.0149,0.0149,0.0029,0.0557,0.0,0.0884,0.0021,0.5994,0.5994,0.5994,0.9944,0.0,0.8444,0.6436,0.6964,3.1788,0.8714,5.2995,0.1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9569,40,262,24,22,56,38,148,80,0,11,0,11,32,30,0,11,3.0,0.4,1.8,1.6,4.1,2.8,10.8,5.9,0.0,2.0,0.0,2.0,2.3,2.2,0.0,2.0
42,Pennsylvania,PA,42003,Allegheny,42003030500,"Census Tract 305, Allegheny County, Pennsylvania",0.358155551138,2655,316,1865,202,1512,169,1328,281,200,99,727,199,161,77,104,83,470,74,334,127,521,159,179,97,52,57,1999,351,1262,210,21,30,34,39,616,112,96,43,50.0,8.8,16.1,6.5,48.1,12.0,8.5,3.8,3.9,3.1,17.7,3.3,12.6,4.5,19.6,5.4,11.8,6.3,2.0,2.2,75.3,9.7,67.7,8.5,1.1,1.6,2.2,2.6,40.7,7.9,3.6,1.6,0.9417,0.9656,0.9598,0.5616,0.4377,3.8664,0.8724,0.4607,0.0923,0.8205,0.8705,0.7688,3.0128,0.8017,0.9162,0.9162,0.9162,0.9862,0.6001,0.7629,0.9514,0.8362,4.1368,0.9968,11.9322,0.97,1,1,1,0,0,3,0,0,0,0,0,0,1,1,1,0,0,1,0,2,6,5407,653,427,1596,307,116,80,226,140,2,4,0,11,59,52,0,11,25.5,3.1,60.1,7.3,4.4,3.0,8.5,5.3,0.1,0.2,0.0,1.0,2.2,1.9,0.0,1.0
42,Pennsylvania,PA,42003,Allegheny,42003040200,"Census Tract 402, Allegheny County, Pennsylvania",0.23353765572,1414,264,642,56,507,60,662,176,55,47,221,67,62,51,100,63,184,96,94,52,186,69,53,42,24,45,709,172,179,63,0,11,12,21,211,75,385,191,61.3,12.7,7.9,6.2,43.6,12.2,9.6,7.9,7.1,4.4,13.0,6.0,6.6,3.5,13.3,4.6,10.5,8.2,1.8,3.3,50.1,7.8,27.9,9.5,0.0,4.2,2.4,4.1,41.6,12.5,27.2,12.5,0.9757,0.7745,0.9253,0.6299,0.7532,4.0586,0.9039,0.2154,0.0275,0.4518,0.8341,0.7506,2.2794,0.3975,0.8435,0.8435,0.8435,0.92,0.0,0.786,0.9541,0.9683,3.6284,0.9644,10.8099,0.9049,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,33314,154,220,462,151,43,33,167,68,0,11,0,11,24,20,13,21,15.0,2.3,32.7,8.7,3.0,2.2,11.8,5.4,0.0,1.9,0.0,1.9,1.7,1.5,0.9,1.5
42,Pennsylvania,PA,42003,Allegheny,42003040400,"Census Tract 404, Allegheny County, Pennsylvania",0.075272901512,1650,217,1344,144,1084,136,429,131,6,10,339,84,0,11,35,30,672,168,17,5,237,71,0,15,22,55,428,107,1289,156,0,11,23,34,416,93,71,13,26.9,7.3,0.9,1.4,31.3,6.7,0.0,2.4,2.1,1.9,40.7,7.6,1.0,0.3,14.4,4.3,0.0,1.4,1.3,3.4,25.9,5.5,95.9,5.4,0.0,2.0,2.1,3.1,38.4,7.6,4.3,0.5,0.7421,0.0441,0.7491,0.0,0.1924,1.7277,0.2673,0.9924,0.0082,0.5241,0.0,0.6832,2.2079,0.3572,0.6952,0.6952,0.6952,0.9991,0.0,0.7512,0.9453,0.8587,3.5543,0.9541,8.1851,0.611,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,3,4287,146,308,62,55,7,12,338,87,0,11,0,11,21,22,0,11,9.2,1.3,3.8,3.3,0.4,0.8,20.5,5.0,0.0,1.7,0.0,1.7,1.3,1.3,0.0,1.7
42,Pennsylvania,PA,42003,Allegheny,42003040500,"Census Tract 405, Allegheny County, Pennsylvania",0.182763698312,3065,469,1397,174,1188,174,2152,388,123,68,836,194,70,66,65,49,131,88,0,11,225,91,0,15,18,45,519,181,335,163,9,16,15,26,523,167,479,193,83.2,3.6,7.5,4.0,70.4,12.7,13.1,11.5,2.1,1.7,4.3,2.9,0.0,0.4,7.3,3.1,0.0,1.3,0.6,1.5,16.9,5.3,24.0,11.3,0.6,1.1,1.3,2.2,44.0,10.3,15.6,5.8,0.9985,0.7528,0.9988,0.7871,0.1924,3.7296,0.8486,0.0126,0.0,0.0987,0.0,0.522,0.6333,0.0118,0.5627,0.5627,0.5627,0.896,0.5333,0.6325,0.9662,0.949,3.977,0.9912,8.9026,0.7188,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7842,485,542,113,88,98,77,200,120,10,15,0,11,71,50,27,44,18.8,3.3,3.7,2.7,3.2,2.5,6.5,3.4,0.3,0.5,0.0,0.9,2.3,1.7,0.9,1.4
42,Pennsylvania,PA,42003,Allegheny,42003040600,"Census Tract 406, Allegheny County, Pennsylvania",0.097304653836,2248,502,1151,135,944,126,1602,381,145,124,607,137,81,67,64,75,56,55,71,86,224,91,0,15,30,51,389,172,286,86,0,11,13,17,363,100,0,11,71.3,5.8,10.4,8.1,64.3,11.7,19.1,14.1,2.9,3.5,2.5,2.5,3.2,3.8,10.1,4.1,0.0,1.6,1.3,2.3,17.3,6.6,24.8,6.9,0.0,2.4,1.4,1.8,38.5,10.6,0.0,0.5,0.9924,0.8792,0.9959,0.9088,0.3049,4.0812,0.9083,0.0082,0.0164,0.2338,0.0,0.6832,0.9416,0.022,0.5703,0.5703,0.5703,0.9024,0.0,0.6504,0.9461,0.0,2.4989,0.6162,8.092,0.5919,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,824,263,670,68,55,48,47,153,77,0,11,0,11,120,135,0,11,11.7,2.6,3.0,2.4,2.1,2.1,6.8,3.5,0.0,1.2,0.0,1.2,5.3,5.6,0.0,1.2
42,Pennsylvania,PA,42003,Allegheny,42003040900,"Census Tract 409, Allegheny County, Pennsylvania",0.352276375984,3838,476,1911,263,1792,238,2578,515,178,106,1142,276,78,44,76,38,223,66,155,52,321,104,22,27,0,44,1117,282,528,144,9,13,19,30,553,232,100,46,68.6,10.5,9.0,5.1,63.7,12.9,6.2,3.6,2.0,1.0,5.8,1.8,4.0,1.3,8.5,2.8,1.2,1.5,0.0,1.2,29.1,6.4,27.6,6.5,0.5,0.7,1.1,1.7,30.9,10.4,2.6,1.2,0.9903,0.8304,0.9947,0.3947,0.1763,3.3864,0.7765,0.0261,0.0182,0.1448,0.1096,0.0,0.2987,0.0038,0.7307,0.7307,0.7307,0.9191,0.5121,0.5882,0.9105,0.7863,3.7162,0.972,8.132,0.5992,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,11156,446,662,703,247,147,77,178,92,10,18,0,11,34,26,45,55,11.9,1.5,18.3,5.6,3.8,1.9,4.6,2.5,0.3,0.5,0.0,0.7,0.9,0.7,1.2,1.4
42,Pennsylvania,PA,42003,Allegheny,42003050100,"Census Tract 501, Allegheny County, Pennsylvania",0.305164596046,1569,408,989,136,848,135,611,203,0,11,271,97,157,69,11,17,368,93,408,285,373,102,219,131,0,44,1491,404,121,59,0,11,0,15,351,92,32,28,39.1,8.0,0.0,4.5,32.0,10.2,14.6,6.3,0.7,1.1,23.5,8.1,26.0,16.9,23.8,9.9,25.8,14.9,0.0,3.4,95.0,7.3,12.2,5.7,0.0,2.7,0.0,1.8,41.4,11.1,2.0,1.7,0.8787,0.0,0.7655,0.8284,0.0388,2.5114,0.5204,0.7907,0.8435,0.928,0.9897,0.0,3.5519,0.9445,0.9716,0.9716,0.9716,0.7626,0.0,0.0,0.9535,0.7497,2.4658,0.6009,9.5007,0.7945,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,4,1398,364,580,1424,400,2,5,23,39,0,11,0,11,42,40,0,11,23.7,6.3,90.8,5.3,0.1,0.3,1.5,2.6,0.0,1.7,0.0,1.7,2.7,2.6,0.0,1.7
42,Pennsylvania,PA,42003,Allegheny,42003050600,"Census Tract 506, Allegheny County, Pennsylvania",0.310580834902,2139,373,1073,119,843,140,659,374,111,68,381,126,79,57,230,149,454,120,438,181,651,142,106,61,0,44,1869,384,143,67,19,31,21,17,209,76,0,11,30.8,16.6,12.4,7.5,45.2,12.9,5.8,4.3,10.8,6.5,21.2,5.9,20.5,7.7,30.4,6.5,12.6,6.9,0.0,2.3,87.4,9.5,13.3,6.1,1.8,2.9,2.5,2.0,24.8,8.9,0.0,0.5,0.7992,0.9227,0.9387,0.368,0.9007,3.9293,0.8821,0.6729,0.5179,0.9827,0.8875,0.0,3.061,0.8182,0.9428,0.9428,0.9428,0.784,0.6489,0.7978,0.872,0.0,3.1027,0.8508,11.0358,0.922,0,1,1,0,1,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,5,1164,348,508,1659,370,0,11,143,81,0,11,0,11,67,65,0,11,16.3,2.9,77.6,6.9,0.0,1.3,6.7,3.8,0.0,1.3,0.0,1.3,3.1,3.0,0.0,1.3
42,Pennsylvania,PA,42003,Allegheny,42003050900,"Census Tract 509, Allegheny County, Pennsylvania",0.175689537468,1264,236,776,73,758,73,835,176,104,73,270,72,81,41,135,81,247,53,327,134,264,71,180,81,4,43,1257,228,105,39,9,14,32,39,602,86,0,11,66.1,6.4,19.4,12.0,35.6,8.9,11.1,5.7,10.7,6.3,19.5,6.3,25.9,9.4,20.9,7.3,23.7,10.4,0.3,3.7,99.4,25.9,13.5,4.9,1.2,1.8,4.2,5.1,79.4,7.2,0.0,0.9,0.9865,0.985,0.8379,0.7129,0.8984,4.4207,0.9541,0.5739,0.84,0.8649,0.9812,0.391,3.651,0.9586,0.9956,0.9956,0.9956,0.7881,0.6112,0.905,0.9991,0.0,3.3034,0.9029,12.3707,0.9844,1,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1,1,0,2,6,648,413,354,1159,220,51,48,0,11,0,11,0,11,33,26,14,21,32.7,6.1,91.7,4.7,4.0,3.7,0.0,2.1,0.0,2.1,0.0,2.1,2.6,2.2,1.1,1.6
42,Pennsylvania,PA,42003,Allegheny,42003051000,"Census Tract 510, Allegheny County, Pennsylvania",0.249535019886,2079,315,892,194,781,195,821,253,87,58,541,203,128,64,121,77,186,71,144,95,382,143,85,61,27,46,1324,301,568,194,0,11,0,15,394,78,861,156,67.4,15.0,10.1,6.2,69.3,19.4,14.4,6.8,5.8,3.8,8.9,3.3,6.9,4.4,18.4,6.8,10.9,7.3,1.3,2.2,63.7,10.8,63.7,16.8,0.0,3.0,0.0,1.9,50.4,15.2,41.4,4.1,0.9883,0.8698,0.9985,0.8214,0.651,4.329,0.9433,0.0797,0.0299,0.7667,0.8488,0.6832,2.4083,0.4812,0.8869,0.8869,0.8869,0.9853,0.0,0.0,0.9806,0.9809,2.9468,0.8028,10.571,0.8887,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,4590,263,366,1038,272,70,38,161,114,0,11,0,11,55,46,0,11,21.6,4.6,49.9,8.6,3.4,2.0,7.7,5.4,0.0,1.3,0.0,1.3,2.6,2.2,0.0,1.3
42,Pennsylvania,PA,42003,Allegheny,42003051100,"Census Tract 511, Allegheny County, Pennsylvania",0.075135063098,566,222,175,68,175,68,494,227,41,65,105,61,16,25,0,11,26,27,365,170,27,31,138,64,4,43,532,222,15,24,19,29,0,15,108,71,0,11,87.3,20.9,26.8,36.4,60.0,25.9,10.5,15.9,0.0,4.7,4.6,5.0,64.5,16.2,4.8,5.9,78.9,19.9,1.0,10.5,94.0,13.4,8.6,13.3,10.9,15.8,0.0,8.6,61.7,26.8,0.0,1.9,0.9991,0.9968,0.9921,0.6827,0.0,3.6707,0.8412,0.0144,0.9997,0.0203,1.0,0.6278,2.6622,0.6287,0.9663,0.9663,0.9663,0.6846,0.8737,0.0,0.9938,0.0,2.5521,0.636,9.8513,0.8277,1,1,1,0,0,3,0,1,0,1,0,2,1,1,0,0,0,1,0,1,7,161,191,311,379,179,0,11,0,11,0,11,0,11,153,130,0,11,33.7,13.2,67.0,19.8,0.0,4.7,0.0,4.7,0.0,4.7,0.0,4.7,27.0,19.1,0.0,4.7
42,Pennsylvania,PA,42003,Allegheny,42003060300,"Census Tract 603, Allegheny County, Pennsylvania",0.431151223054,2267,298,1495,127,1316,130,360,103,6,9,325,112,117,66,85,54,250,60,52,77,287,148,0,15,0,44,466,190,177,68,4,9,0,15,237,74,29,41,15.9,4.0,0.3,0.5,24.7,8.2,5.8,3.3,3.7,2.4,11.0,2.7,2.3,3.4,12.7,5.8,0.0,1.1,0.0,2.0,20.6,7.9,11.8,4.4,0.3,0.6,0.0,1.1,18.0,5.7,1.3,1.8,0.4692,0.0165,0.5454,0.368,0.4113,1.8104,0.2911,0.1404,0.0144,0.406,0.0,0.0,0.5608,0.0091,0.6263,0.6263,0.6263,0.7556,0.4885,0.0,0.809,0.6964,2.7495,0.731,5.747,0.2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518,219,394,293,164,73,65,42,36,0,11,0,11,58,58,0,11,9.8,1.3,12.9,6.6,3.2,2.7,1.9,1.5,0.0,1.2,0.0,1.2,2.6,2.6,0.0,1.2
42,Pennsylvania,PA,42003,Allegheny,42003060500,"Census Tract 605, Allegheny County, Pennsylvania",0.25618446853,1256,223,877,121,698,131,202,102,17,22,175,92,90,77,124,75,278,118,121,36,228,96,19,15,5,43,140,83,95,76,0,11,14,20,112,78,0,11,16.1,7.6,1.9,2.4,25.1,12.3,8.7,6.9,9.9,5.5,22.1,7.5,9.6,2.3,18.2,6.8,2.7,2.1,0.4,3.5,11.1,6.3,10.8,8.5,0.0,3.1,2.0,2.8,16.0,9.7,0.0,0.9,0.4754,0.1335,0.5633,0.5739,0.8757,2.6218,0.5563,0.7186,0.0501,0.7585,0.2688,0.4379,2.2339,0.3719,0.4282,0.4282,0.4282,0.7359,0.0,0.7403,0.7731,0.0,2.2493,0.4982,7.5332,0.4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,197,299,61,64,12,13,0,11,0,11,0,11,67,47,0,11,15.7,2.8,4.9,5.0,1.0,1.1,0.0,2.2,0.0,2.2,0.0,2.2,5.3,3.6,0.0,2.2
